ForeFlight Logbook Import,This row is required for importing into ForeFlight. Do not delete or modify.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-26,N523LP,KPNE,KPNE,,18:27,18:52,19:51,20:06,,,1.4,1.4,0.0,0.0,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2,,1,,2,,,1,,,3,3,0,0,3,0.000000
2026-05-21,N523LP,KPNE,KPNE,"KPNE, KMJX,KPNE",,,,,,,2.7,2.7,,,1.1,1.1,,,,,,,68.50,,,,,,,,1;VOR RWY 06;06;KMJX;;,1;ILS OR LOC RWY 06;06;KMJX;;CIRCLE,1;RNAV (GPS) RWY 06;06;KMJX;;,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,3,3,,,3,0.000000
2026-05-17,N523LP,KPNE,KPNE,,01:10,01:28,01:52,02:07,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1,,,,,,1,0,0,1,1,1,0.000000
2026-05-17,N2245W,KPNE,KPNE,,12:16,12:30,14:07,14:22,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.5,0.00,0.00,0.00,0.00,0,1;RNAV (GPS) RWY 24;24;KPNE;Safety pilot Paul Doran;,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1,,,,,1,,,1,1,0,0,1,0.000000
2026-05-16,N2245W,KPNE,KPNE,,13:31,14:01,14:11,14:26,,,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.4,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2,,,,,2,,,2,2,0,0,2,0.000000
2026-05-11,N523LP,KPNE,KPNE,,01:27,01:36,02:14,02:17,,,0.9,0.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.9,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,3,,,,,,3,0,0,3,3,3,0.000000
2026-05-11,N523LP,KPNE,KPNE,,00:14,00:27,00:42,00:57,,,0.6,0.6,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1,,,,3,,,,1,0,0,3,3,0.000000
2026-05-08,N523LP,KPNE,KPNE,,13:36,14:06,15:04,15:19,,,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.6,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,,1,,1,,,1,,,2,2,0,0,2,0.000000
2026-05-04,N523LP,KPNE,KPNE,,,,,,,,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.8,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,,,,,,1,,,,1,0,0,1,1,0.000000
2026-05-04,N2245W,KPNE,KPNE,31E,18:41,19:03,20:07,20:22,,,1.3,1.3,0.0,0.0,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0,81.90,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,,1,,2,1,,1,,,2,3,0,0,4,0.000000
2026-05-02,N523LP,KPNE,KPNE,,12:43,13:08,14:30,14:45,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,,1,,,,,1,,,2,1,0,0,1,0.000000
2026-04-28,N2245W,KPNE,KPNE,,19:03,19:21,20:14,20:29,,,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,,1,,1,,,1,,,2,2,0,0,2,0.000000
2026-04-27,N523LP,KPNE,KPNE,,18:32,18:50,19:06,19:21,,,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,,1,,,,,1,,,2,1,0,0,1,0.000000
2026-04-27,N523LP,KPNE,40.12°N/74.75°W,,11:12,11:29,11:45,11:55,,,1.3,1.3,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,,1,,1,,,,,,2,1,0,0,1,0.000000
2026-04-23,N32SX,N40,KPNE,,15:21,15:24,15:41,15:56,,,0.6,0.6,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0,29.10,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,,,,,,,1,,,1,1,0,0,1,0.000000
2026-04-23,N32SX,KPNE,N40,,13:20,13:42,14:04,14:19,,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,29.10,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,,1,,1,,,,,,2,1,0,0,1,0.000000
2026-04-21,N523LP,KPNE,KPNE,,,,,,,,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,,,,1,,,,,,1,1,0,0,1,0.000000
2026-04-09,N523LP,KPNE,KPNE,,15:16,15:38,16:54,17:09,,,1.7,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.7,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,6,,6,,,,,2,4,,12,2,0,0,6,0.000000
2026-03-29,N523LP,KPNE,KMJX,,,,,,,,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.30,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.1,0.0,0.0,0.0,0.0,,,,,,,,,"""Alexandr Kislitsyn checkride prep""",,,,,,1,,,,1,,,,,,0,0,0,0,0,0.000000
2026-03-26,N523LP,KPNE,KPNE,,,,,,,,1.7,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.7,0.0,0.0,0.0,0.0,,,,,,,,,"""David Tan""",,,,,,8,,,,,,1,,7,,8,0,0,1,8,0.000000
2026-03-21,N63796,KINF,KMTH,,16:21,16:21,18:08,18:21,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.000000
2026-03-20,N63796,26.247N/81.759W,KAVO,KMKY,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.000000
2026-03-15,N2245W,KPNE,KPNE,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,"""Discovery Flight for Bohdana Khrystyna Kuziv """,,,,,,1,,,,1,,,,,,1,1,0,0,1,0.000000
2026-03-15,N2245W,KPNE,KPNE,KLNS,11:09,11:25,12:00,12:15,,,1.7,1.7,1.7,0.0,1.7,1.7,0.0,0.0,0.0,0.0,0.0,0,118.30,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,,2,,,,,2,,,3,2,0,0,2,0.000000
2026-03-11,N32SX,KPNE,KPNE,KDYL,21:23,21:23,21:50,22:05,,,1.2,1.2,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.2,0.0,0.0,0.0,0.0,,,,,,,,,"""Juan AntonioFlores-Salazar""",,,,,,2,,1,,2,,,,,,3,2,0,0,2,0.000000
2026-03-10,N32SX,KMJX,KPNE,,20:05,20:11,20:37,20:52,,,0.8,0.8,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.6,0.00,0.00,0.00,0.00,0,1;ILS OR LOC RWY 24;24;KPNE;;,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,,,,,,,1,,,1,1,0,0,1,0.000000
2026-03-10,N32SX,KPNE,KMJX,,18:36,19:02,19:39,19:54,,,1.3,1.3,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,1.1,0.00,0.00,0.00,0.00,1,1;RNAV (GPS) RWY 24;24;KMJX;Hold at LOYNE;,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,,1,,1,,,,,,2,1,0,0,1,0.000000
2026-03-09,N32SX,KPNE,KPNE,,19:00,19:16,19:53,19:58,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.8,0.00,0.00,0.00,0.00,0,1;RNAV (GPS) RWY 24;24;KPNE;Safety pilot Paul Doran;,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2,,2,,,,,1,,,4,1,0,0,1,0.000000
2026-03-02,N32SX,KPNE,KPNE,,20:07,20:09,21:11,21:26,,,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,1.1,0.00,0.00,0.00,0.00,0,2;RNAV (GPS) RWY 33;33;KPNE;Circle to land 06;CIRCLE,1;RNAV (GPS) RWY 33;33;KPNE;;,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,"""Safety pilot Paul Doran""",,,,,,,,3,,,,,1,2,,3,1,0,0,3,0.000000
2026-02-28,N523LP,KPNE,KPNE,,,,,,,,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,71.80,0.00,6.00,0.00,0,,,,,,,1.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,,,,1,,,,,,1,1,0,0,1,0.000000
2026-02-28,N523LP,KPNE,KPNE,31E,,,,,,,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,81.90,0.0,0.0,69.80,71.80,0.00,6.00,0,,,,,,,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2,,,,,,2,,,,2,0,0,2,2,0.000000
2026-02-27,N523LP,KPNE,KPNE,KPTW,,,,,,,1.2,1.2,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0,53.70,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2,,,,2,,,,,,2,2,0,0,2,0.000000
2026-02-25,N2245W,KPNE,KPNE,,19:41,20:11,21:17,21:32,,,1.7,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.7,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,8,,,,,1,7,,8,1,0,0,8,0.000000
2026-02-24,N523LP,KPNE,KPNE,,22:13,22:28,23:02,23:17,,,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1,,,,1,1,,,1,1,0,1,2,0.000000
2026-02-14,N523LP,KPNE,KPNE,,14:33,14:51,16:14,16:29,,,1.9,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.9,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,10,,,,,1,9,,10,1,0,0,10,0.000000
2026-02-13,N523LP,KPNE,KPNE,,13:41,13:43,15:08,15:23,,,1.9,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.7,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,9,,,,,1,8,,9,1,0,0,9,0.000000
2026-02-09,N523LP,KPNE,KPNE,,01:22,01:29,01:57,02:12,,,0.8,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1,,,,,,1,0,0,1,1,1,0.000000
2026-02-09,N523LP,KPNE,KPNE,,00:27,00:34,00:50,01:05,,,0.6,0.6,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,3,,,,,,3,0,0,3,3,3,0.000000
2026-02-06,N2245W,KGIF,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,,,,1,,,,,,1,1,0,0,1,0.000000
2026-02-06,N2245W,KPNE,31E,,16:23,16:53,17:18,17:33,,,1.1,1.1,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0,40.90,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,,1,,1,,,,,,2,1,0,0,1,0.000000
2026-02-04,N63796,X14,KGIF,,21:30,21:47,22:28,22:43,,,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.000000
2026-02-04,N63796,KLAL,X14,,18:55,19:25,20:04,20:19,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.000000
2026-02-04,N63796,KGIF,KLAL,,17:28,17:52,18:04,18:19,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,,,,,,,1,,,1,1,0,0,1,0.000000
2026-02-03,N63796,KGIF,KGIF,KSEF,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.000000
2026-02-03,N63796,KGIF,KGIF,KAPF,20:33,20:57,22:58,23:13,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.000000
2026-01-31,N2245W,KPNE,KPNE,N31,18:29,18:55,19:20,19:20,,,1.2,1.2,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0,82.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2,,1,,2,,,,,,3,2,0,0,2,0.000000
2026-01-29,N523LP,KPNE,KPNE,,16:12,16:31,17:19,17:34,,,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,6,,6,,1,,,1,4,,12,2,0,0,6,0.000000
2026-01-12,N2245W,KMJX,KPNE,,19:41,19:48,20:18,20:33,,,0.8,0.8,0.0,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0,34.30,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,,,,,,,1,,,1,1,0,0,1,0.000000
2026-01-12,N2245W,KMJX,KMJX,,16:22,16:41,18:00,18:06,,,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,"""CPL CHECKRIDE""",,,TRUE,,,4,,,,3,1,,,,,4,3,0,0,4,0.000000
2026-01-12,N2245W,KPNE,KMJX,,12:31,12:53,13:17,13:32,,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,34.30,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,,1,,1,,,,,,2,1,0,0,1,0.000000
2026-01-09,N523LP,KPNE,KPNE,N07,12:43,13:08,13:42,13:57,,,2.1,2.1,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0,121.80,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,2.1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2,,1,,2,,,,,,3,2,0,0,2,0.000000
2026-01-08,N523LP,KPNE,KPNE,,,,,,,,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,"""Test flight""",,,,,,3,,,,1,,,,2,,3,1,0,0,3,0.000000
2026-01-06,N2245W,KPNE,KPNE,,,,,,,,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,"""Maintenance flight""",,,,,,,,,,,,,,,,0,0,0,0,0,0.000000
2026-01-05,N2245W,KPNE,,,,,,,,,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,1.1,0.0,0.0,0.0,Patrick Williams,,,,,,,,,,,,,,1,,,,1,,,,,,1,1,0,0,1,0.000000
2026-01-05,N2245W,KPNE,KPNE,,,,,,,,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,1.1,0.0,0.0,0.0,Patrick Williams,,Patrick Williams;Instructor;paw1290@gmail.com;,,,,,,,,,,,,3,,,,2,,,,1,,3,2,0,0,3,0.000000
2026-01-04,N2245W,KPNE,KPNE,,18:20,18:35,20:47,21:02,,,2.4,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,2.4,0.0,0.0,0.0,William Strobel,"""Practiced comm maneuvers.  Lazy 8s, steep spirals, Chandelles, steep turns, 8s on pylons, and landings. Good job on all. The map shows it. Just remember to pull back on yoke when making left turn in steep turns. """,,,,,,,,,,,,,,,3,,,,,1,2,,3,1,0,0,3,0.000000
2026-01-03,N2245W,KPNE,KPNE,,,,,,,,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,1.1,0.0,0.0,0.0,William Strobel,"""Good job today.  Practiced 8s on pylons.  Have to bring the left turn in a bit, but otherwise sharp.  Steep spirals improved.  Chandelles. Good. Slow flight good.  Stalls. Power off get into a stabilized descent before starting the procedure, same for power On.  Stabilize at 70kts then perform the maneuver """,,,,,,,,,,,,,1,,,,1,,,,,,1,1,0,0,1,0.000000
2026-01-03,N2245W,KPNE,KPNE,,,,,,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,2.0,0.0,0.0,0.0,William Strobel,"""Another good day.  Landings on point. Short field T/L, soft field T/L, Normal T/L. All excellent.  Practiced steep turns, remember to keep head up instead of inside looking at instruments.  Lazy 8s, good. Chandelles good, worked on steep spirals. Overall great performance. """,,,,,,,,,,,,,6,,,,2,,,,5,,6,2,0,0,7,0.000000
2025-12-28,N2245W,KPNE,KPNE,,18:48,19:05,19:40,19:55,,,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6,,,,,1,,,6,1,0,0,1,0.000000
2025-12-28,N2245W,KPNE,KPNE,,13:53,14:21,15:02,15:17,,,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.4,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7,,,,,7,,,7,7,0,0,7,0.000000
2025-12-18,N523LP,KPNE,26N,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.000000
2025-12-17,N523LP,KPNE,KPNE,26N,19:33,19:49,22:27,22:42,,,3.2,3.2,0.0,0.7,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0,105.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,3.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,3,,1,1,2,1,1,1,,,4,3,1,1,5,0.000000
2025-12-13,N523LP,KPNE,KPNE,,13:41,13:55,14:41,14:56,,,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,5,,5,,1,,,1,,,10,2,0,0,2,0.000000
2025-12-08,N523LP,KPNE,KPNE,,12:21,12:40,13:31,13:43,,,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,3,,3,,3,,,3,,,6,6,0,0,6,0.000000
2025-12-07,N523LP,KPNE,KPNE,KWWD,14:32,14:32,15:23,15:38,,,2.2,2.2,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0,129.10,0.0,1.9,0.00,0.00,0.00,0.00,0,1;RNAV (GPS) RWY 33;33;KPNE;;,1;RNAV (GPS) RWY 19;19;KWWD;;,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2,,,,2,,,1,,,2,3,0,0,3,0.000000
2025-12-04,N2245W,KPNE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.000000
2025-12-04,N523LP,KPNE,KPNE,KWWD,18:16,18:26,20:27,20:27,,,4.6,4.6,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,4.3,0.00,0.00,0.00,0.00,0,2;RNAV (GPS) RWY 28;28;KWWD;;,1;RNAV (GPS) RWY 10;10;KWWD;;,1;VOR-A;;KWWD;;,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2,,,,2,,,,,,2,2,0,0,2,0.000000
2025-11-30,N2245W,KPNE,KPNE,,,,,,,,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,6,,,,6,,,,,,6,6,0,0,6,0.000000
2025-11-29,N523LP,KPNE,KPNE,,,,,,,,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.6,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,9,,,,9,,,,,,9,9,0,0,9,0.000000
2025-11-24,N523LP,KPNE,KPNE,,12:34,12:44,13:23,13:38,,,1.1,1.1,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,,1,,1,,,1,,,2,2,0,0,2,0.000000
2025-11-15,N523LP,KPNE,KPNE,,13:43,14:05,14:50,15:05,,,1.3,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,,1,,1,,,1,,,2,2,0,0,2,0.000000
